concept_id	concept_name	domain_id	vocabulary_id	concept_class_id	standard_concept	concept_code	valid_start_date	valid_end_date	invalid_reason
4065956	Injury in water transport caused by galley machinery, passenger of other watercraft injured	Condition	SNOMED	Clinical Finding		215711008	1970-01-01	2016-03-11	U
4068333	Submersion or drowning due to jumping from burning ship, member of crew of other watercraft injured	Condition	SNOMED	Clinical Finding		215451007	1970-01-01	2016-03-11	U
40382845	Brucella suis	Condition	SNOMED	Clinical Finding		186307004	1970-01-01	2016-03-11	U
4318640	Other accidental drowning and submersion NOS	Condition	SNOMED	Clinical Finding		217777004	1970-01-01	2016-03-11	U
40357638	Abnormal weight loss	Condition	SNOMED	Clinical Finding		267158006	1970-01-01	2016-03-11	U
4170272	von Hippel internal corneal ulcer	Condition	SNOMED	Clinical Finding		419198004	1970-01-01	2016-03-11	U
40326836	Monoparesis - leg	Condition	SNOMED	Clinical Finding		162238008	1970-01-01	2016-03-11	U
40309426	Proteinuria	Condition	SNOMED	Clinical Finding		144515004	1970-01-01	2016-03-11	U
40410024	Eyelid and lacrimal passages laceration	Condition	SNOMED	Clinical Finding		210278005	1970-01-01	2016-03-11	U
4067148	Motor vehicle nontraffic accident of unspecified nature, except off-road motor vehicle, whilst in motion, not on public highway, occupant of tram injured	Condition	SNOMED	Clinical Finding		215098008	1970-01-01	2016-03-11	U
4018735	Sternum sprain unspecified	Condition	SNOMED	Clinical Finding		209805002	1970-01-01	2016-03-11	U
4052058	Unspecified thickness burn of trunk	Condition	SNOMED	Clinical Finding		211753004	1970-01-01	2016-03-11	U
40299353	O/E - pericardial rub absent	Condition	SNOMED	Clinical Finding		140298006	1970-01-01	2016-03-11	U
40613158	Acquired von Willebrand disease	Condition	SNOMED	Clinical Finding		60078000	1970-01-01	2016-03-11	U
4070187	Congenital corneal opacities NOS	Condition	SNOMED	Clinical Finding		204150000	1970-01-01	2016-03-11	U
40317059	Chronic gastric ulcer with hemorrhage and perforation	Condition	SNOMED	Clinical Finding		155688003	1970-01-01	2016-03-11	U
4316467	Accidental poisoning by other utility gas	Condition	SNOMED	Clinical Finding		216829000	1970-01-01	2016-03-11	U
4098450	Ovarian dysfunction NOS	Condition	SNOMED	Clinical Finding		190551003	1970-01-01	2016-03-11	U
4151101	Contusion, lower limb NOS	Condition	SNOMED	Clinical Finding		269221009	1970-01-01	2016-03-11	U
254980	Intrinsic asthma with asthma attack	Condition	SNOMED	Clinical Finding		233685005	1970-01-01	2016-03-11	U
40420742	Adverse reaction to flupenthixol	Condition	SNOMED	Clinical Finding		218749006	1970-01-01	2016-03-11	U
4024677	Radicular cyst NOS	Condition	SNOMED	Clinical Finding		196352004	1970-01-01	2016-03-11	U
4063943	Exam. of extremities NOS	Condition	SNOMED	Clinical Finding		164500009	1970-01-01	2016-03-11	U
40319544	Tuberculosis NOS	Condition	SNOMED	Clinical Finding		154292008	1970-01-01	2016-03-11	U
40431885	Lazy leucocyte syndrome	Condition	SNOMED	Clinical Finding		234432004	1970-01-01	2016-03-11	U
4072208	Manslaughter, non-accidental, NOS	Condition	SNOMED	Clinical Finding		219248008	1970-01-01	2016-03-11	U
40284657	Deficiency of serine sulfhydrase	Condition	SNOMED	Clinical Finding		124623001	1970-01-01	2016-03-11	U
40355240	Aortopulmonary septal anomaly	Condition	SNOMED	Clinical Finding		270509003	1970-01-01	2016-03-11	U
4090529	Amebic infection of other sites NOS	Condition	SNOMED	Clinical Finding		186121008	1970-01-01	2016-03-11	U
40390895	Familial erythrophagocytic lymphohistiocytosis	Condition	SNOMED	Clinical Finding		191353008	1970-01-01	2016-03-11	U
40358221	Tonsils: [O/E] or [enlarged]	Condition	SNOMED	Clinical Finding		269048001	1970-01-01	2016-03-11	U
40301719	Nervous syst/mental state NOS	Condition	SNOMED	Clinical Finding		140829001	1970-01-01	2016-03-11	U
40316748	(Effects of external causes NOS) or (electrocution/shock)	Condition	SNOMED	Clinical Finding		157747005	1970-01-01	2016-03-11	U
40303992	O/E - patient noted to be lip-reading	Condition	SNOMED	Clinical Finding		141262008	1970-01-01	2016-03-11	U
4062412	Placenta previa with hemorrhage unspecified	Condition	SNOMED	Clinical Finding		198904006	1970-01-01	2016-03-11	U
4090682	Leprosy NOS	Condition	SNOMED	Clinical Finding		186339006	1970-01-01	2016-03-11	U
4068941	Nontraffic accident involving motor-driven snow vehicle, unspecified, unspecified person injured	Condition	SNOMED	Clinical Finding		214720005	1970-01-01	2016-03-11	U
40320741	Acute thyroiditis	Condition	SNOMED	Clinical Finding		154665005	1970-01-01	2016-03-11	U
4122056	Maternal labour/delivery problem NOS	Condition	SNOMED	Clinical Finding		288267008	1970-01-01	2016-03-11	U
4057631	Deep full thickness burn of unspecified part of the face or head, with loss of body part	Condition	SNOMED	Clinical Finding		211736006	1970-01-01	2016-03-11	U
4064673	Train accident involving explosion, fire or burning NOS, railway employee injured	Condition	SNOMED	Clinical Finding		213905001	1970-01-01	2016-03-11	U
40389931	Neoplasm of uncertain behaviour of testis	Condition	SNOMED	Clinical Finding		189452001	1970-01-01	2016-03-11	U
4097705	Acute leukaemia NOS	Condition	SNOMED	Clinical Finding		188763007	1970-01-01	2016-03-11	U
40378695	Physalopteriasis	Condition	SNOMED	Clinical Finding		187179003	1970-01-01	2016-03-11	U
4114357	Skin tag NOS	Condition	SNOMED	Clinical Finding		255183007	1970-01-01	2016-03-11	U
40400790	Deformity of scapula	Condition	SNOMED	Clinical Finding		203606005	1970-01-01	2016-03-11	U
4317402	Adverse reaction to antidotes and chelating agents NEC	Condition	SNOMED	Clinical Finding		219064007	1970-01-01	2016-03-11	U
4314518	Accidental poisoning by mercury, NOS	Condition	SNOMED	Clinical Finding		216786004	1970-01-01	2016-03-11	U
4147343	Breast engorgement in pregnancy, the puerperium or lactation NOS	Condition	SNOMED	Clinical Finding		267292004	1970-01-01	2016-03-11	U
4316466	Accidental poisoning by other utility gas and other carbon monoxide	Condition	SNOMED	Clinical Finding		216824005	1970-01-01	2016-03-11	U
4310502	Failure to remove other tube or instrument	Condition	SNOMED	Clinical Finding		217014007	1970-01-01	2016-03-11	U
40409660	Foreign body in genitourinary tract	Condition	SNOMED	Clinical Finding		211647005	1970-01-01	2016-03-11	U
4314242	Accidental poisoning by hallucinogen NOS	Condition	SNOMED	Clinical Finding		216557004	1970-01-01	2016-03-11	U
40320721	Neoplasms otherwise specified	Condition	SNOMED	Clinical Finding		154647006	1970-01-01	2016-03-11	U
40328689	O/E - weight > 20% over ideal	Condition	SNOMED	Clinical Finding		162768003	1970-01-01	2016-03-11	U
40298201	O/E eye: [glass] or [prosthetic] or [false]	Condition	SNOMED	Clinical Finding		140031009	1970-01-01	2016-03-11	U
4065103	Reactive arthropathy of other tarsal joint	Condition	SNOMED	Clinical Finding		201574008	1970-01-01	2016-03-11	U
4092537	Ophthalmic herpes simplex NOS	Condition	SNOMED	Clinical Finding		186547007	1970-01-01	2016-03-11	U
4313822	Accident caused by conflagration in other structure or building NOS	Condition	SNOMED	Clinical Finding		217483002	1970-01-01	2016-03-11	U
4095918	Other disorders of thyroid	Condition	SNOMED	Clinical Finding		190302002	1970-01-01	2016-03-11	U
4141480	Non-arthropod-borne viral diseases of the central nervous system NOS	Condition	SNOMED	Clinical Finding		266098001	1970-01-01	2016-03-11	U
40395630	Ureteritis cystica	Condition	SNOMED	Clinical Finding		197776002	1970-01-01	2016-03-11	U
40410685	Closed dislocation C6/C7	Condition	SNOMED	Clinical Finding		209045007	1970-01-01	2016-03-11	U
40398982	Chronic peptic ulcer with perforation	Condition	SNOMED	Clinical Finding		196692008	1970-01-01	2016-03-11	U
4112363	Acute respiratory infection NOS	Condition	SNOMED	Clinical Finding		195749003	1970-01-01	2016-03-11	U
40390501	Post-transfusion: [purpura] or [thrombocytopenia]	Condition	SNOMED	Clinical Finding		191321004	1970-01-01	2016-03-11	U
4309321	Transplanted organ complication NOS	Condition	SNOMED	Clinical Finding		213154007	1970-01-01	2016-03-11	U
40322778	CNS disorders NOS	Condition	SNOMED	Clinical Finding		155059003	1970-01-01	2016-03-11	U
4012369	Micturition frequency NOS	Condition	SNOMED	Clinical Finding		162117007	1970-01-01	2016-03-11	U
40352579	Ca breast - male	Condition	SNOMED	Clinical Finding		269594009	1970-01-01	2016-03-11	U
40315923	Referred by community Dr.	Condition	SNOMED	Clinical Finding		153544002	1970-01-01	2016-03-11	U
4064707	Oligohydramnios NOS	Condition	SNOMED	Clinical Finding		199656005	1970-01-01	2016-03-11	U
40323455	Parietal fracture	Condition	SNOMED	Clinical Finding		157172000	1970-01-01	2016-03-11	U
40320832	Arthritis - spine	Condition	SNOMED	Clinical Finding		156622007	1970-01-01	2016-03-11	U
40405609	Diastasis of muscle	Condition	SNOMED	Clinical Finding		203091009	1970-01-01	2016-03-11	U
4066348	Motor vehicle traffic accident due to motor vehicle going out of control due to excessive speed, without collision on the highway, unspecified person injured	Condition	SNOMED	Clinical Finding		214411000	1970-01-01	2016-03-11	U
4036769	Symptom frequency NOS	Condition	SNOMED	Clinical Finding		162460009	1970-01-01	2016-03-11	U
4094119	Neoplasm of uncertain behaviour of meninges NOS	Condition	SNOMED	Clinical Finding		189493009	1970-01-01	2016-03-11	U
4080311	Cutaneous involvement in listeriosis	Condition	SNOMED	Clinical Finding		238420008	1970-01-01	2016-03-11	U
40356763	Other alcoholic psychoses	Condition	SNOMED	Clinical Finding		268745002	1970-01-01	2016-03-11	U
4168220	Unspecified abnormal findings in specimens from respiratory organs and thorax	Condition	SNOMED	Clinical Finding		274707005	1970-01-01	2016-03-11	U
40443308	Polycystic ovary syndrome	Condition	SNOMED	Clinical Finding		237055002	1970-01-01	2016-03-11	U
40318272	Adverse reaction to salicylates	Condition	SNOMED	Clinical Finding		158032005	1970-01-01	2016-03-11	U
40324091	Open wound of ear	Condition	SNOMED	Clinical Finding		157364005	1970-01-01	2016-03-11	U
40422019	Suicide and selfinflicted injury by jumping or lying before moving object NOS	Condition	SNOMED	Clinical Finding		219164005	1970-01-01	2016-03-11	U
4092841	Other spirochaetal infection NOS	Condition	SNOMED	Clinical Finding		186981006	1970-01-01	2016-03-11	U
40352933	Cellulitis of foot	Condition	SNOMED	Clinical Finding		267835005	1970-01-01	2016-03-11	U
4057341	Cholinergic poisoning NOS	Condition	SNOMED	Clinical Finding		212680000	1970-01-01	2016-03-11	U
4017533	Other closed traumatic subluxation	Condition	SNOMED	Clinical Finding		209210005	1970-01-01	2016-03-11	U
40315587	Splinter - neck	Condition	SNOMED	Clinical Finding		157457007	1970-01-01	2016-03-11	U
4050391	Unilateral traumatic amputation of arm at unspecified level with complication	Condition	SNOMED	Clinical Finding		210653001	1970-01-01	2016-03-11	U
40383319	Meningococcal meningitis with acute meningococcal septicemia	Condition	SNOMED	Clinical Finding		186372006	1970-01-01	2016-03-11	U
40355021	Hypospadias &/or epispadias	Condition	SNOMED	Clinical Finding		268327004	1970-01-01	2016-03-11	U
40318102	Breast abscess: [non puerperal] or [non-obstetric]	Condition	SNOMED	Clinical Finding		155953000	1970-01-01	2016-03-11	U
40322334	Motor neurone disease	Condition	SNOMED	Clinical Finding		155015007	1970-01-01	2016-03-11	U
4071071	Foetal or newborn haemorrhage NOS	Condition	SNOMED	Clinical Finding		206427003	1970-01-01	2016-03-11	U
40396324	Perioral dermatitis	Condition	SNOMED	Clinical Finding		200934000	1970-01-01	2016-03-11	U
40388477	Benign neoplasm of ear	Condition	SNOMED	Clinical Finding		189056006	1970-01-01	2016-03-11	U
40403691	Common ventricle	Condition	SNOMED	Clinical Finding		204308008	1970-01-01	2016-03-11	U
40410017	Injury of pancreas	Condition	SNOMED	Clinical Finding		210271004	1970-01-01	2016-03-11	U
4105029	Unspecified purulent endophthalmitis	Condition	SNOMED	Clinical Finding		193267009	1970-01-01	2016-03-11	U
4147636	Deafness NOS	Condition	SNOMED	Clinical Finding		267678002	1970-01-01	2016-03-11	U
40650393	Primary malignant neoplasm of middle third of oesophagus	Condition	SNOMED	Clinical Finding		93895004	1970-01-01	2016-03-11	U
40322292	Mental retardation NOS	Condition	SNOMED	Clinical Finding		154979000	1970-01-01	2016-03-11	U
40302256	O/E - tactile discrimination	Condition	SNOMED	Clinical Finding		140912000	1970-01-01	2016-03-11	U
40547278	Fracture of radius and ulna	Condition	SNOMED	Clinical Finding		367389000	1970-01-01	2016-03-11	U
40390877	Idiopathic agranulocytosis	Condition	SNOMED	Clinical Finding		191337005	1970-01-01	2016-03-11	U
4063032	Other maternal venereal disease, unspecified whether during pregnancy or the puerperium	Condition	SNOMED	Clinical Finding		199169005	1970-01-01	2016-03-11	U
40417826	Injury undetermined whether accidentally or purposely inflicted, poisoning by agricultural or horticultural chemical or pharmaceutical preparations other than plant foods or fertilizers	Condition	SNOMED	Clinical Finding		219315005	1970-01-01	2016-03-11	U
4065115	Infective arthritis NOS, of proximal interphalangeal joint of finger	Condition	SNOMED	Clinical Finding		201607005	1970-01-01	2016-03-11	U
40404934	Spine fracture due to birth trauma	Condition	SNOMED	Clinical Finding		206222007	1970-01-01	2016-03-11	U
4012501	Vomiting NOS	Condition	SNOMED	Clinical Finding		162067002	1970-01-01	2016-03-11	U
40405246	Anal septum	Condition	SNOMED	Clinical Finding		204720003	1970-01-01	2016-03-11	U
4066117	Complications of labor and delivery NOS - delivered with postnatal problem	Condition	SNOMED	Clinical Finding		200169004	1970-01-01	2016-03-11	U
40433642	Bipolar II disorder	Condition	SNOMED	Clinical Finding		231497008	1970-01-01	2016-03-11	U
4016326	Child 21 month examination NOS	Condition	SNOMED	Clinical Finding		170280003	1970-01-01	2016-03-11	U
4152049	Other schizophrenia	Condition	SNOMED	Clinical Finding		268618006	1970-01-01	2016-03-11	U
40570042	AIDS with encephalitis	Condition	SNOMED	Clinical Finding		398173000	1970-01-01	2016-03-11	U
40315862	Seen by podiatrist	Condition	SNOMED	Clinical Finding		153490008	1970-01-01	2016-03-11	U
40519998	Lax eyelid syndrome	Condition	SNOMED	Clinical Finding		314782003	1970-01-01	2016-03-11	U
4008563	Abortion with afibrinogenemia	Condition	SNOMED	Clinical Finding		111427007	1970-01-01	2016-03-11	U
40388748	Anorexia nervosa	Condition	SNOMED	Clinical Finding		192445002	1970-01-01	2016-03-11	U
40323303	Eyelid inflammation NOS	Condition	SNOMED	Clinical Finding		155175002	1970-01-01	2016-03-11	U
40321746	Delirium tremens	Condition	SNOMED	Clinical Finding		154853008	1970-01-01	2016-03-11	U
4109406	Other Bruch's membrane dystrophy	Condition	SNOMED	Clinical Finding		193412006	1970-01-01	2016-03-11	U
40411158	Traumatic ulcer NOS	Condition	SNOMED	Clinical Finding		210496003	1970-01-01	2016-03-11	U
4056000	Superficial injury of foot NOS, infected	Condition	SNOMED	Clinical Finding		211441002	1970-01-01	2016-03-11	U
4343934	Wegener syndrome	Condition	SNOMED	Clinical Finding		239934006	1970-01-01	2016-03-11	U
4060806	Unspecified maternal pyrexia during labour with antenatal problem	Condition	SNOMED	Clinical Finding		199706005	1970-01-01	2016-03-11	U
4069058	Nontraffic accident involving off-road motor vehicle, except snow vehicle, NOS, other specified person injured	Condition	SNOMED	Clinical Finding		214831006	1970-01-01	2016-03-11	U
4061571	Motor vehicle traffic accident involving collision between motor vehicle and pedestrian, NOS, rider of animal or occupant of animal-drawn vehicle injured	Condition	SNOMED	Clinical Finding		214247001	1970-01-01	2016-03-11	U
4064431	Other failed trial of labor with antenatal problem	Condition	SNOMED	Clinical Finding		199793006	1970-01-01	2016-03-11	U
4068950	Hydromyelocele NOS	Condition	SNOMED	Clinical Finding		203977000	1970-01-01	2016-03-11	U
4319425	Adverse reaction to tranquillizers NOS	Condition	SNOMED	Clinical Finding		218789000	1970-01-01	2016-03-11	U
40320257	Malignant neoplasm of brainstem	Condition	SNOMED	Clinical Finding		154549004	1970-01-01	2016-03-11	U
4064135	Pedal cycle accident involving collision between pedal cycle and non-motor road vehicle, unspecified person injured	Condition	SNOMED	Clinical Finding		215140002	1970-01-01	2016-03-11	U
40320193	Mesothelioma	Condition	SNOMED	Clinical Finding		154491004	1970-01-01	2016-03-11	U
4080620	Vincent's infection	Condition	SNOMED	Clinical Finding		240675006	1970-01-01	2016-03-11	U
40421103	Adverse reaction to methyldopa	Condition	SNOMED	Clinical Finding		218902000	1970-01-01	2016-03-11	U
40302284	O/E - temp. discrimination NOS	Condition	SNOMED	Clinical Finding		140938000	1970-01-01	2016-03-11	U
4057418	Drug not available - other reason	Condition	SNOMED	Clinical Finding		182858007	1970-01-01	2016-03-11	U
40315653	Contusion, eye NOS	Condition	SNOMED	Clinical Finding		157516002	1970-01-01	2016-03-11	U
40440962	Celiac disease	Condition	SNOMED	Clinical Finding		23829007	1970-01-01	2016-03-11	U
40390109	Sequelae of inflammatory diseases of the central nervous system	Condition	SNOMED	Clinical Finding		192776007	1970-01-01	2016-03-11	U
40304059	Cataract observation	Condition	SNOMED	Clinical Finding		141322007	1970-01-01	2016-03-11	U
4147786	Cyanotic congenital heart disease NOS	Condition	SNOMED	Clinical Finding		268182004	1970-01-01	2016-03-11	U
4150311	Arthropathy NOS, of the lower leg	Condition	SNOMED	Clinical Finding		267908000	1970-01-01	2016-03-11	U
40273777	Recurrent dislocation of pelvic region	Condition	SNOMED	Clinical Finding		111226000	1970-01-01	2016-03-11	U
4092824	Other late congenital syphilis	Condition	SNOMED	Clinical Finding		186840004	1970-01-01	2016-03-11	U
40385274	Traumatic implantation cyst	Condition	SNOMED	Clinical Finding		193513004	1970-01-01	2016-03-11	U
4016140	Open traumatic subluxation shoulder NOS	Condition	SNOMED	Clinical Finding		208780007	1970-01-01	2016-03-11	U
40391240	Mucinous cystadenoma	Condition	SNOMED	Clinical Finding		189691004	1970-01-01	2016-03-11	U
40379194	Other specified infectious or parasitic diseases	Condition	SNOMED	Clinical Finding		187264000	1970-01-01	2016-03-11	U
40425027	Feeling agitated	Condition	SNOMED	Clinical Finding		224968006	1970-01-01	2016-03-11	U
40566136	Lymphoma stage I	Condition	SNOMED	Clinical Finding		393958002	1970-01-01	2016-03-11	U
4151706	Other fetal malposition and malpresentation	Condition	SNOMED	Clinical Finding		270499008	1970-01-01	2016-03-11	U
4074168	Injury undetermined whether accidentally or purposely inflicted, by means NOS	Condition	SNOMED	Clinical Finding		219364002	1970-01-01	2016-03-11	U
40333659	Nursing home birth	Condition	SNOMED	Clinical Finding		169816002	1970-01-01	2016-03-11	U
40353063	Ademoma - breast	Condition	SNOMED	Clinical Finding		269640007	1970-01-01	2016-03-11	U
4083425	Seen in other clinic	Condition	SNOMED	Clinical Finding		185261009	1970-01-01	2016-03-11	U
4002648	Wrist or carpus enthesopathy NOS	Condition	SNOMED	Clinical Finding		202860005	1970-01-01	2016-03-11	U
40630476	Degenerative joint disease	Condition	SNOMED	Clinical Finding		80843008	1970-01-01	2016-03-11	U
4127557	Other ureter disorders	Condition	SNOMED	Clinical Finding		236597006	1970-01-01	2016-03-11	U
40395288	Boils: [Recurrent] or [multiple sites] or [NOS]	Condition	SNOMED	Clinical Finding		200626008	1970-01-01	2016-03-11	U
40400963	Congenital deformity of sacroiliac joint	Condition	SNOMED	Clinical Finding		205396007	1970-01-01	2016-03-11	U
40358166	Observations - general	Condition	SNOMED	Clinical Finding		269000002	1970-01-01	2016-03-11	U
4108825	Left bundle branch hemiblock NOS	Condition	SNOMED	Clinical Finding		195045000	1970-01-01	2016-03-11	U
40406564	Congenital posterior urethral valves	Condition	SNOMED	Clinical Finding		205013008	1970-01-01	2016-03-11	U
4081443	Patient reg. ghost NOS	Condition	SNOMED	Clinical Finding		184086001	1970-01-01	2016-03-11	U
40351902	Neurological disorders	Condition	SNOMED	Clinical Finding		267679005	1970-01-01	2016-03-11	U
40455164	Angioma - benign	Condition	SNOMED	Clinical Finding		254822005	1970-01-01	2016-03-11	U
4113361	Complete illegal abortion NOS	Condition	SNOMED	Clinical Finding		198766002	1970-01-01	2016-03-11	U
4106078	Legal abortion with pyaemic embolism	Condition	SNOMED	Clinical Finding		29601003	1970-01-01	2016-03-11	U
4066846	Circumscribed scleroderma NOS	Condition	SNOMED	Clinical Finding		201052007	1970-01-01	2016-03-11	U
40391513	Hemifacial spasm	Condition	SNOMED	Clinical Finding		193094003	1970-01-01	2016-03-11	U
4087421	Other specified tularemia NOS	Condition	SNOMED	Clinical Finding		186299005	1970-01-01	2016-03-11	U
4083127	Convalescence NOS	Condition	SNOMED	Clinical Finding		183377005	1970-01-01	2016-03-11	U
4001472	Periarthritis NOS	Condition	SNOMED	Clinical Finding		202892006	1970-01-01	2016-03-11	U
40346990	Renal infection	Condition	SNOMED	Clinical Finding		266618004	1970-01-01	2016-03-11	U
40320258	(Urticaria NOS) or (hives) or (pachydermia)	Condition	SNOMED	Clinical Finding		156431004	1970-01-01	2016-03-11	U
4070269	Injury caused by watercraft accident involving collision, unspecified person injured	Condition	SNOMED	Clinical Finding		215559006	1970-01-01	2016-03-11	U
40563108	Medicine labelling amended	Condition	SNOMED	Clinical Finding		393117005	1970-01-01	2016-03-11	U
4150778	Malignant neoplasm of kidney and other unspecified urinary organs	Condition	SNOMED	Clinical Finding		271469008	1970-01-01	2016-03-11	U
40374004	Osteoarthritis - ankle and/or foot	Condition	SNOMED	Clinical Finding		287012000	1970-01-01	2016-03-11	U
40547730	Benign enlargement of prostate, NOS	Condition	SNOMED	Clinical Finding		367483003	1970-01-01	2016-03-11	U
4097286	Malignant neoplasm of other endocrine glands and related structures	Condition	SNOMED	Clinical Finding		188335008	1970-01-01	2016-03-11	U
4065108	Other infectious and parasitic diseases with arthropathy NOS	Condition	SNOMED	Clinical Finding		201590008	1970-01-01	2016-03-11	U
40320745	Thyroid cyst	Condition	SNOMED	Clinical Finding		154669004	1970-01-01	2016-03-11	U
4056572	Other leg blood vessel injury	Condition	SNOMED	Clinical Finding		210909008	1970-01-01	2016-03-11	U
40547717	Anal fistula	Condition	SNOMED	Clinical Finding		367471000	1970-01-01	2016-03-11	U
195139	Injury of multiple nerves of pelvic girdle AND/OR lower limb	Condition	SNOMED	Clinical Finding		36052009	1970-01-01	2016-03-11	U
4005938	Congenital aplasia of prostate	Condition	SNOMED	Clinical Finding		204904004	1970-01-01	2016-03-11	U
4066827	Psoriatic arthropathy NOS	Condition	SNOMED	Clinical Finding		200959009	1970-01-01	2016-03-11	U
4110270	Trisomy 13 NOS	Condition	SNOMED	Clinical Finding		254267009	1970-01-01	2016-03-11	U
40356381	Blood in sputum: [cells present] or [O/E]	Condition	SNOMED	Clinical Finding		270970009	1970-01-01	2016-03-11	U
4063548	Nontraffic accident involving being hit by off-road motor vehicle, except snow vehicle, unspecified person injured	Condition	SNOMED	Clinical Finding		214754006	1970-01-01	2016-03-11	U
40403285	Macrophthalmos	Condition	SNOMED	Clinical Finding		204219008	1970-01-01	2016-03-11	U
4109121	Blindness, one eye, unspecified	Condition	SNOMED	Clinical Finding		193733003	1970-01-01	2016-03-11	U
40325110	Lymphadenopathy	Condition	SNOMED	Clinical Finding		161878009	1970-01-01	2016-03-11	U
4057773	Superficial burn of the arm NOS	Condition	SNOMED	Clinical Finding		211831005	1970-01-01	2016-03-11	U
4054543	Open wound of larynx and trachea with complication, NOS	Condition	SNOMED	Clinical Finding		210392002	1970-01-01	2016-03-11	U
4058108	Habitual aborter NOS	Condition	SNOMED	Clinical Finding		199090000	1970-01-01	2016-03-11	U
4010364	Closed fracture of distal humerus, not otherwise specified	Condition	SNOMED	Clinical Finding		208275004	1970-01-01	2016-03-11	U
4117910	Other joint symptoms of the forearm	Condition	SNOMED	Clinical Finding		202537007	1970-01-01	2016-03-11	U
40399241	Vulval/perineal trauma during delivery NOS	Condition	SNOMED	Clinical Finding		199956007	1970-01-01	2016-03-11	U
40312366	Infant feeding at 6 weeks	Condition	SNOMED	Clinical Finding		147203008	1970-01-01	2016-03-11	U
4012577	Open fracture of tibia and fibula, unspecified part	Condition	SNOMED	Clinical Finding		208653006	1970-01-01	2016-03-11	U
4068137	Cyst of bone NOS	Condition	SNOMED	Clinical Finding		203472001	1970-01-01	2016-03-11	U
40322957	Fetal obstetric problem NOS	Condition	SNOMED	Clinical Finding		157087008	1970-01-01	2016-03-11	U
4098299	Recurrent manic episodes, unspecified	Condition	SNOMED	Clinical Finding		191591009	1970-01-01	2016-03-11	U
40388328	Dissociative amnesia	Condition	SNOMED	Clinical Finding		192420000	1970-01-01	2016-03-11	U
4311524	Accident due to fall from burning private dwelling NOS	Condition	SNOMED	Clinical Finding		217283000	1970-01-01	2016-03-11	U
4100359	Alcohol amnestic syndrome NOS	Condition	SNOMED	Clinical Finding		191473002	1970-01-01	2016-03-11	U
4309927	Ultrasound therapy complication NEC	Condition	SNOMED	Clinical Finding		213335002	1970-01-01	2016-03-11	U
40405124	Rupture extensor pollicis longus	Condition	SNOMED	Clinical Finding		202966003	1970-01-01	2016-03-11	U
40430217	Acquired deformity of nose	Condition	SNOMED	Clinical Finding		232385006	1970-01-01	2016-03-11	U
40398074	Minor aphthous ulceration	Condition	SNOMED	Clinical Finding		196530009	1970-01-01	2016-03-11	U
40421417	Adverse reaction to amiloride	Condition	SNOMED	Clinical Finding		218994007	1970-01-01	2016-03-11	U
4108807	Acute endocarditis NOS	Condition	SNOMED	Clinical Finding		194935007	1970-01-01	2016-03-11	U
4108683	Other chronic pulmonary heart disease	Condition	SNOMED	Clinical Finding		194887007	1970-01-01	2016-03-11	U
4114138	Unspecified abortion with genital tract or pelvic infection	Condition	SNOMED	Clinical Finding		198770005	1970-01-01	2016-03-11	U
4001457	Other specified disorders of vertebral column	Condition	SNOMED	Clinical Finding		202829005	1970-01-01	2016-03-11	U
40316705	Cyanides and hydrocyanic acid causing toxic effect	Condition	SNOMED	Clinical Finding		157708008	1970-01-01	2016-03-11	U
40293552	Allergic disorder	Condition	SNOMED	Clinical Finding		127072000	1970-01-01	2016-03-11	U
40408130	Thoracic outlet syndrome	Condition	SNOMED	Clinical Finding		212769008	1970-01-01	2016-03-11	U
40571982	Myelodysplastic syndrome	Condition	SNOMED	Clinical Finding		393565000	1970-01-01	2016-03-11	U
4251764	Poisoning by Portuguese man-of-war	Condition	SNOMED	Clinical Finding		74312006	1970-01-01	2016-03-11	U
40332912	Monocyte count raised	Condition	SNOMED	Clinical Finding		165538002	1970-01-01	2016-03-11	U
4104712	Familial tremor	Condition	SNOMED	Clinical Finding		192840004	1970-01-01	2016-03-11	U
4151254	Malignant neoplasm of testis NOS	Condition	SNOMED	Clinical Finding		269472003	1970-01-01	2016-03-11	U
40352371	Acquired tear duct stenosis	Condition	SNOMED	Clinical Finding		267739007	1970-01-01	2016-03-11	U
40395737	Abscess of skin	Condition	SNOMED	Clinical Finding		200750003	1970-01-01	2016-03-11	U
4058495	Superficial injuries NOS	Condition	SNOMED	Clinical Finding		211472003	1970-01-01	2016-03-11	U
40421357	Adverse reaction to senna	Condition	SNOMED	Clinical Finding		218940002	1970-01-01	2016-03-11	U
40347035	Endometrial/uterine polyp NOS	Condition	SNOMED	Clinical Finding		266659005	1970-01-01	2016-03-11	U
40434401	Irritative hyperplasia of oral mucosa	Condition	SNOMED	Clinical Finding		235074006	1970-01-01	2016-03-11	U
40444462	Congenital alopecia	Condition	SNOMED	Clinical Finding		239125000	1970-01-01	2016-03-11	U
40404650	Low back pain	Condition	SNOMED	Clinical Finding		202793005	1970-01-01	2016-03-11	U
4111567	Endocarditis, valve unspecified, NOS	Condition	SNOMED	Clinical Finding		195014004	1970-01-01	2016-03-11	U
4145641	Other female genital disorder NOS	Condition	SNOMED	Clinical Finding		266611005	1970-01-01	2016-03-11	U
40317196	Transplanted organ rejection	Condition	SNOMED	Clinical Finding		157792003	1970-01-01	2016-03-11	U
4320137	Adverse reaction to posterior pituitary hormone NOS	Condition	SNOMED	Clinical Finding		218480002	1970-01-01	2016-03-11	U
